user_id,movie_id,movie_title,rating,genres_list
Manuel São Bento,1062722,Frankenstein,8.0,"[""drama"", ""fantasy"", ""horror""]"
Filipe Manuel Neto,792,Platoon,9.0,"[""drama"", ""war"", ""action""]"
SWITCH.,533444,Waves,3.0,"[""romance"", ""drama""]"
AstroNoud,466272,Once Upon a Time... in Hollywood,9.0,"[""comedy"", ""drama"", ""thriller""]"
Repo Jack,141,Donnie Darko,9.0,"[""fantasy"", ""drama"", ""mystery""]"
Mindless_City23,1103676,The Mastermind,5.0,"[""drama"", ""crime""]"
syn_user_01459,1057839,GOAT,5.0,"[""animation"", ""family"", ""comedy""]"
syn_user_00043,1214562,I Fell in Love with a Z-Grade Director in Brooklyn,6.0,"[""comedy"", ""romance""]"
Ahmetaslan27,823464,Godzilla x Kong: The New Empire,7.0,"[""action"", ""adventure"", ""science fiction""]"
Chandler Danier,1168190,The Wrecking Crew,5.0,"[""action"", ""comedy"", ""crime"", ""mystery""]"
Wuchak,9637,Scooby-Doo,6.0,"[""mystery"", ""adventure"", ""comedy""]"
tmdb97554867,701121,Children of the Corn,8.0,"[""horror"", ""thriller""]"
GenerationofSwine,337339,The Fate of the Furious,1.0,"[""action"", ""crime"", ""thriller""]"
Dasha K,1426776,STRAW,1.0,"[""thriller"", ""drama"", ""crime""]"
Tomizuka0829,1183117,EPiC: Elvis Presley in Concert,8.0,"[""music"", ""documentary""]"
Gimly,1893,Star Wars: Episode I - The Phantom Menace,4.0,"[""adventure"", ""action"", ""science fiction""]"
CinemaSerf,787699,Wonka,7.0,"[""comedy"", ""family"", ""fantasy""]"
syn_user_00623,1119747,Song Sung Blue,1.0,"[""drama"", ""music"", ""romance""]"
Matthew Sanders,240832,Lucy,1.0,"[""action"", ""science fiction""]"
CinemaSerf,10020,Beauty and the Beast,8.0,"[""romance"", ""family"", ""animation"", ""fantasy""]"
bäversvans,797060,Swimming Home,6.0,"[""drama"", ""comedy""]"
Filipe Manuel Neto,49013,Cars 2,5.0,"[""animation"", ""family"", ""adventure"", ""comedy""]"
JPV852,4011,Beetlejuice,7.0,"[""fantasy"", ""comedy""]"
CinemaSerf,29242,The Mummy's Curse,5.0,"[""horror"", ""fantasy""]"
Brent Marchant,872585,Oppenheimer,9.0,"[""drama"", ""history""]"
jarvis-15168185,906431,Anniversary,4.0,"[""thriller"", ""drama""]"
Gimly,260346,Taken 3,3.0,"[""thriller"", ""action""]"
G*ella,805242,Fear Street: Prom Queen,4.0,"[""horror"", ""mystery""]"
Brent Marchant,1241983,Train Dreams,5.0,"[""drama""]"
Per Gunnar Jonsson,127585,X-Men: Days of Future Past,8.0,"[""action"", ""adventure"", ""science fiction""]"
CinemaSerf,1061474,Superman,6.0,"[""science fiction"", ""adventure"", ""action""]"
syn_user_01310,1088971,Shrimp Fried Rice,4.0,"[""comedy""]"
ytijani1,1189152,Grenfell: Uncovered,10.0,"[""documentary""]"
sage020,673173,The Life of Chuck,7.0,"[""drama"", ""fantasy""]"
Per Gunnar Jonsson,157350,Divergent,5.0,"[""action"", ""adventure"", ""science fiction""]"
Per Gunnar Jonsson,245891,John Wick,9.0,"[""action"", ""thriller""]"
Manuel São Bento,524434,Eternals,7.0,"[""science fiction"", ""action"", ""adventure""]"
Gimly,10225,Jason Lives - Friday the 13th Part VI,5.0,"[""horror"", ""thriller""]"
mk677hd,1000306,The Lost Bus,5.0,"[""thriller"", ""history""]"
syn_user_01187,905958,Cleaner,1.0,"[""action"", ""thriller""]"
The Movie Mob,585511,Luck,7.0,"[""animation"", ""adventure"", ""comedy"", ""fantasy""]"
paldrinc,1079122,Hostile Takeover,6.0,"[""action"", ""comedy"", ""thriller""]"
John Chard,674,Harry Potter and the Goblet of Fire,7.0,"[""adventure"", ""fantasy""]"
CinemaSerf,82690,Wreck-It Ralph,6.0,"[""family"", ""animation"", ""comedy"", ""adventure""]"
SWITCH.,537915,After,1.0,"[""romance"", ""drama""]"
The Ace Face,1062692,A Breed Apart,8.0,"[""horror"", ""mystery"", ""action""]"
CinemaSerf,564,The Mummy,7.0,"[""adventure"", ""action"", ""fantasy""]"
brendonnshanna,1116720,Reminders of Him,7.0,"[""romance"", ""drama""]"
Fondlingpitchforks,1045936,The Carpenter's Son,5.0,"[""horror""]"
Ricardo Oliveira,170,28 Days Later,8.0,"[""horror"", ""thriller"", ""science fiction""]"
syn_user_01168,1361402,Grenfell: Uncovered,7.0,"[""documentary""]"
AleRuiz275,1245332,Unknown Number: The High School Catfish,8.0,"[""documentary""]"
CinemaSerf,100402,Captain America: The Winter Soldier,7.0,"[""action"", ""adventure"", ""science fiction""]"
TheSceneSnobs,937287,Challengers,7.0,"[""drama"", ""romance""]"
plittlefield,1088587,Bone Lake,3.0,"[""horror"", ""thriller"", ""mystery""]"
chewy74,1119439,The Plague,5.0,"[""drama""]"
CinemaSerf,1287141,Pillion,7.0,"[""romance"", ""drama"", ""comedy""]"
webxorcist,1162824,The Age of Disclosure,1.0,"[""documentary""]"
CinemaSerf,157336,Interstellar,7.0,"[""adventure"", ""drama"", ""science fiction""]"
Manuel São Bento,68721,Iron Man 3,6.0,"[""action"", ""adventure"", ""science fiction""]"
syn_user_01477,1361711,Pretty Lethal,10.0,"[""action"", ""thriller"", ""horror""]"
The Movie Mob,447332,A Quiet Place,9.0,"[""horror"", ""drama"", ""science fiction""]"
r96sk,426543,The Nutcracker and the Four Realms,6.0,"[""fantasy"", ""adventure"", ""family""]"
syn_user_00147,1117195,The Housemaid,2.0,"[""thriller"", ""mystery""]"
Kamurai,20943,The Ugly Truth,6.0,"[""comedy"", ""romance""]"
rsanek,500,Reservoir Dogs,4.0,"[""crime"", ""thriller""]"
Manuel São Bento,760104,X,8.0,"[""horror"", ""thriller""]"
brianleb,890864,Witchboard,4.0,"[""horror""]"
KawaiiTemDev,1337869,One Last Adventure: The Making of Stranger Things 5,8.0,"[""documentary""]"
syn_user_00554,1008117,Sharp Corner,6.0,"[""thriller"", ""comedy""]"
CinemaSerf,11674,101 Dalmatians,6.0,"[""family"", ""comedy""]"
syn_user_00376,1005401,Train Dreams,6.0,"[""drama""]"
itsogs,49530,In Time,9.0,"[""action"", ""thriller"", ""science fiction""]"
patient1,1189203,The Last Cabin,5.0,"[""horror"", ""thriller""]"
mrcoldstream,595350,War of the Worlds,5.0,"[""science fiction"", ""thriller""]"
LarZieJ,1033738,28 Years Later: The Bone Temple,7.0,"[""horror"", ""science fiction"", ""thriller""]"
kinglargo,454626,Sonic the Hedgehog,4.0,"[""action"", ""science fiction"", ""comedy"", ""family""]"
Nathan,760104,X,10.0,"[""horror"", ""thriller""]"
zxki,1027000,Swiped,6.0,"[""drama"", ""history""]"
syn_user_00088,1360322,The Shrouds,4.0,"[""science fiction"", ""thriller"", ""horror"", ""drama"", ""mystery""]"
syn_user_00053,1360287,The Strangers: Chapter 3,4.0,"[""horror"", ""thriller""]"
Nathan,300668,Annihilation,8.0,"[""science fiction"", ""horror""]"
Nathan,603692,John Wick: Chapter 4,9.0,"[""action"", ""thriller"", ""crime""]"
syn_user_00169,1165629,A Very Jonas Christmas Movie,2.0,"[""comedy"", ""musical"", ""music""]"
AdamMorgan,1197358,My Mom Jayne,8.0,"[""documentary""]"
trevisanb,853702,Superman,8.0,"[""superhero"", ""science fiction"", ""action"", ""adventure""]"
Reno,278927,The Jungle Book,8.0,"[""family"", ""adventure"", ""fantasy""]"
CinemaSerf,1140498,Is This Thing On?,6.0,"[""comedy"", ""drama""]"
mturner37339,1077733,Queens of the Dead,7.0,"[""horror"", ""comedy""]"
xxxGONZOxxx,708004,Broke,7.0,"[""drama"", ""western""]"
Yvonnelim99,803287,Hell of a Summer,6.0,"[""horror"", ""comedy"", ""mystery""]"
Nathan,109428,Evil Dead,7.0,"[""horror""]"
CertifiedHuman,8913,Pet Sematary,4.0,"[""horror""]"
syn_user_00296,1027747,Ready or Not: Here I Come,5.0,"[""comedy"", ""horror"", ""action""]"
nailatem,1012040,Drop,3.0,"[""thriller"", ""mystery""]"
syn_user_00214,1210299,Influencers,6.0,"[""horror"", ""thriller""]"
TalisBriedis,495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),1.0,"[""action"", ""crime""]"
JPV852,10193,Toy Story 3,10.0,"[""animation"", ""family"", ""comedy""]"
John Chard,8852,Prince of Darkness,7.0,"[""horror""]"
psi_sales,861568,M3GAN 2.0,5.0,"[""science fiction"", ""action"", ""thriller""]"
GenerationofSwine,2119,Days of Thunder,10.0,"[""adventure"", ""action"", ""drama""]"
Manuel São Bento,634649,Spider-Man: No Way Home,9.0,"[""action"", ""adventure"", ""science fiction""]"
zxki,713633,California King,3.0,"[""comedy"", ""action"", ""crime""]"
RalphRahal,34544,The A-Team,2.0,"[""action"", ""comedy"", ""crime""]"
tmdb51103537,1022787,Elio,10.0,"[""family"", ""comedy"", ""adventure"", ""animation"", ""science fiction""]"
syn_user_01012,978088,Heavyweight,5.0,"[""drama""]"
Miirrah,1169452,F Valentine's Day,4.0,"[""romance"", ""comedy"", ""holiday""]"
CinemaSerf,1259102,Eternity,7.0,"[""romance"", ""comedy"", ""drama""]"
DanOnStandby,1146781,Turbulence,6.0,"[""action"", ""thriller"", ""adventure"", ""drama"", ""fantasy""]"
r96sk,760104,X,10.0,"[""horror"", ""thriller""]"
Sejian,1242011,Together,6.0,"[""horror"", ""romance""]"
Bambos,1166945,WWE Clash in Paris 2025,10.0,"[""action""]"
Gimly,381284,Hidden Figures,5.0,"[""drama"", ""history""]"
Rob,364,Batman Returns,6.0,"[""action"", ""fantasy""]"
crazyrobinhood,207,Dead Poets Society,1.0,"[""drama""]"
Mahnoor Khan,337404,Cruella,9.0,"[""comedy"", ""crime"", ""adventure""]"
Chandler Danier,1198994,Send Help,6.0,"[""horror"", ""thriller"", ""comedy""]"
Davezn,871105,I Know What You Did Last Summer,6.0,"[""horror"", ""thriller"", ""mystery""]"
CinemaSerf,1038392,The Conjuring: Last Rites,6.0,"[""horror""]"
jessetaylor,398818,Call Me by Your Name,9.0,"[""romance"", ""drama""]"
AlphaonTrakt,838898,Eden,7.0,"[""thriller"", ""drama""]"
TheSceneSnobs,653346,Kingdom of the Planet of the Apes,7.0,"[""science fiction"", ""adventure"", ""action""]"
Brent Marchant,1242011,Together,2.0,"[""horror"", ""romance""]"
tmdb51616167,940551,Migration,7.0,"[""family"", ""comedy"", ""adventure"", ""animation""]"
benihanaz,908290,Barron's Cove,7.0,"[""crime"", ""thriller"", ""drama""]"
Manuel São Bento,505642,Black Panther: Wakanda Forever,7.0,"[""action"", ""adventure"", ""science fiction""]"
cineast78,361743,Top Gun: Maverick,8.0,"[""action"", ""drama""]"
Zhuang44,1085761,Hoppers,9.0,"[""comedy"", ""family"", ""animation"", ""science fiction"", ""adventure""]"
CinemaSerf,604079,The Long Walk,7.0,"[""science fiction"", ""thriller"", ""horror""]"
CinemaSerf,7345,There Will Be Blood,7.0,"[""drama""]"
rssp55,402431,Wicked,8.0,"[""drama"", ""romance"", ""fantasy""]"
MikeRgr,1047451,Stone Cold Fox,3.0,"[""action"", ""thriller"", ""crime""]"
The Movie Mob,460458,Resident Evil: Welcome to Raccoon City,6.0,"[""action"", ""horror"", ""science fiction""]"
syn_user_01053,1113031,The Carman Family Deaths,2.0,"[""documentary"", ""crime""]"
syn_user_00647,1088603,Strange Harvest,7.0,"[""horror"", ""crime"", ""mystery""]"
TKPNPodcast,972436,Rental Family,9.0,"[""drama"", ""comedy""]"
CinemaSerf,49051,The Hobbit: An Unexpected Journey,6.0,"[""adventure"", ""fantasy"", ""action""]"
patient1,1422096,Good Boy,7.0,"[""horror""]"
Manuel São Bento,1151031,Bring Her Back,8.0,"[""horror""]"
syn_user_01184,1361418,American Sweatshop,2.0,"[""thriller"", ""mystery""]"
ambientsidewalk,897563,Mike & Nick & Nick & Alice,9.0,"[""comedy"", ""science fiction"", ""action"", ""crime""]"
EraZor,885926,The Wrecker,1.0,"[""action"", ""thriller""]"
usalittlebird,1023819,Oh. What. Fun.,2.0,"[""comedy"", ""holiday""]"
John Chard,10543,Fear,7.0,"[""thriller""]"
Andres Gomez,68726,Pacific Rim,7.0,"[""action"", ""science fiction"", ""adventure""]"
syn_user_00075,1360309,Maybe Elephants,2.0,"[""animation""]"
JPV852,326,Snakes on a Plane,6.0,"[""action"", ""thriller"", ""adventure"", ""crime"", ""horror""]"
Alunauwie,12244,9,8.0,"[""action"", ""adventure"", ""animation"", ""science fiction"", ""thriller""]"
siggi963,1080541,The Wrong Paris,6.0,"[""comedy"", ""romance""]"
CinemaSerf,1422562,The Moment,6.0,"[""music"", ""comedy""]"
JC230,1274228,An Intimate Evening with Adam Pally,3.0,"[""comedy"", ""music""]"
katch22,11324,Shutter Island,7.0,"[""drama"", ""thriller"", ""mystery""]"
syn_user_00390,1066508,My Oxford Year,2.0,"[""romance"", ""comedy"", ""drama""]"
MovieGuys,447273,Snow White,3.0,"[""family"", ""fantasy""]"
syn_user_01302,1015572,Deathstalker,5.0,"[""action"", ""fantasy"", ""adventure""]"
Florence Jay Munar,967941,Wicked: For Good,10.0,"[""fantasy"", ""adventure"", ""romance""]"
MovieGuys,1272837,28 Years Later: The Bone Temple,7.0,"[""horror"", ""thriller"", ""science fiction""]"
Giovanni,423108,The Conjuring: The Devil Made Me Do It,7.0,"[""horror"", ""mystery"", ""thriller""]"
Alunauwie,152601,Her,10.0,"[""romance"", ""science fiction"", ""drama""]"
Gimly,177677,Mission: Impossible - Rogue Nation,5.0,"[""action"", ""adventure""]"
GenerationofSwine,597,Titanic,1.0,"[""drama"", ""romance""]"
threespoons,977033,Solvent,1.0,"[""horror"", ""drama"", ""mystery""]"
Tremes,1170291,Tinsel Town,7.0,"[""comedy"", ""romance""]"
Gimly,76338,Thor: The Dark World,7.0,"[""action"", ""adventure"", ""fantasy""]"
Filipe Manuel Neto,11546,Police Academy: Mission to Moscow,1.0,"[""comedy"", ""crime""]"
GenerationofSwine,419430,Get Out,1.0,"[""mystery"", ""thriller"", ""horror""]"
zxki,623959,Shell,2.0,"[""thriller"", ""drama"", ""horror""]"
jfrantz,1024811,Happy Gilmore 2,4.0,"[""comedy""]"
brianleb,1121768,V/H/S/Halloween,4.0,"[""horror"", ""thriller"", ""holiday""]"
John Chard,105,Back to the Future,10.0,"[""adventure"", ""comedy"", ""science fiction""]"
tmdb23604801,777443,The Electric State,10.0,"[""science fiction"", ""adventure"", ""action""]"
themarbleturtle24,763995,A Minecraft Movie,9.0,"[""adventure"", ""family"", ""comedy"", ""fantasy""]"
The Ace Face,1043205,825 Forest Road,9.0,"[""horror"", ""thriller""]"
syn_user_00701,1360935,Ready or Not: Here I Come,2.0,"[""comedy"", ""horror"", ""action""]"
Taha,577922,Tenet,10.0,"[""action"", ""thriller"", ""science fiction""]"
David,103,Taxi Driver,10.0,"[""crime"", ""drama""]"
Borrelparaat,976662,Rebuilding,10.0,"[""drama""]"
CinemaSerf,49013,Cars 2,7.0,"[""animation"", ""family"", ""adventure"", ""comedy""]"
r96sk,438148,Minions: The Rise of Gru,8.0,"[""family"", ""comedy"", ""adventure"", ""animation"", ""science fiction"", ""fantasy""]"
SWITCH.,587807,Tom & Jerry,4.0,"[""comedy"", ""family"", ""animation""]"
syn_user_00346,1059479,Blue Moon,9.0,"[""drama"", ""history"", ""comedy""]"
FinFan,1200810,Dakar: Race Against the Desert,4.0,"[""documentary""]"
CinemaSerf,10386,The Iron Giant,7.0,"[""animation"", ""science fiction"", ""family"", ""drama""]"
syn_user_00958,1186608,Reckless,3.0,"[""action"", ""comedy"", ""crime"", ""thriller""]"
hard31337,1128543,Good Boy,2.0,"[""thriller"", ""drama"", ""mystery""]"
syn_user_00362,1148794,Space Cadet,10.0,"[""animation"", ""family"", ""science fiction""]"
mk677hd,1093997,Splitsville,6.0,"[""comedy"", ""romance""]"
seasversion,1337869,One Last Adventure: The Making of Stranger Things 5,6.0,"[""documentary""]"
kevin2019,4011,Beetlejuice,8.0,"[""fantasy"", ""comedy""]"
Gimly,329,Jurassic Park,8.0,"[""adventure"", ""science fiction""]"
Yohan Yukiya Sese Cuneta 사요한,950396,The Gorge,9.0,"[""romance"", ""science fiction"", ""thriller""]"
RADIO1'S MR. MOVIE!-MAD AMI 🌠,436969,The Suicide Squad,9.0,"[""action"", ""comedy"", ""adventure""]"
robertaajr,1133412,Coyotes,4.0,"[""horror"", ""comedy""]"
hgram,992825,Five Nights at Freddy's 2,7.0,"[""horror"", ""thriller""]"
TheRealMina,385687,Fast X,1.0,"[""action"", ""crime"", ""thriller""]"
UnknownError235,1126498,The Dinner Plan,8.0,"[""comedy"", ""thriller""]"
Patricia Miller,1026370,After the Hunt,3.0,"[""drama""]"
The Movie Mob,624860,The Matrix Resurrections,5.0,"[""science fiction"", ""action"", ""adventure""]"
AgentPigleton,1007761,Beast of War,3.0,"[""action"", ""thriller"", ""horror"", ""war""]"
gvasil,1054867,One Battle After Another,8.0,"[""thriller"", ""crime"", ""action""]"
syn_user_00936,939183,In the Grip of Terror,1.0,"[""horror""]"
SpeedDemon,1070983,Murder at the Embassy,1.0,"[""mystery"", ""thriller"", ""action""]"
CinemaSerf,936108,Smurfs,5.0,"[""animation"", ""family"", ""fantasy""]"
CinemaSerf,91314,Transformers: Age of Extinction,5.0,"[""science fiction"", ""action"", ""adventure""]"
syn_user_01124,1361358,Steve,2.0,"[""drama""]"
GenerationofSwine,9426,The Fly,10.0,"[""horror"", ""science fiction""]"
syn_user_00767,1088651,AEW All In 2025: Texas,9.0,"[""music"", ""drama"", ""comedy""]"
Per Gunnar Jonsson,427641,Rampage,8.0,"[""action"", ""adventure"", ""science fiction""]"
barrymost,389,12 Angry Men,10.0,"[""drama""]"
KornManiak23,634944,The Bluff,7.0,"[""action"", ""thriller"", ""drama""]"
miguelreina,1341744,Enjoy Your Stay,7.0,"[""drama""]"
JPV852,539,Psycho,9.0,"[""horror"", ""thriller"", ""mystery""]"
syn_user_01147,673313,Sacramento,1.0,"[""comedy"", ""drama""]"
post_orgasmic_mood,76203,12 Years a Slave,8.0,"[""drama"", ""history""]"
tmdb47940942,150540,Inside Out,5.0,"[""animation"", ""family"", ""adventure"", ""drama"", ""comedy""]"
EugenWang,1216874,Trainwreck: Poop Cruise,1.0,"[""documentary"", ""drama""]"
CinemaSerf,4327,Charlie's Angels,6.0,"[""action"", ""comedy"", ""adventure""]"
ragnarLothbrok,889993,The Pickup,6.0,"[""comedy"", ""crime"", ""action""]"
derbstyron,11357,Halloween 4: The Return of Michael Myers,7.0,"[""horror"", ""thriller""]"
Stephen Campbell,522055,What We Left Behind: Looking Back at Star Trek: Deep Space Nine,9.0,"[""documentary""]"
pespinel,935748,Code 3,1.0,"[""action"", ""comedy"", ""drama""]"
John Chard,377,A Nightmare on Elm Street,9.0,"[""horror""]"
rsanek,502356,The Super Mario Bros. Movie,9.0,"[""family"", ""comedy"", ""adventure"", ""animation"", ""fantasy""]"
Chandler Danier,842924,The Life of Chuck,6.0,"[""fantasy"", ""drama""]"
Manuel São Bento,976573,Elemental,8.0,"[""family"", ""fantasy"", ""comedy"", ""romance"", ""animation""]"
bwoj,1112375,House on Eden,4.0,"[""horror""]"
jjjjs,897563,Mike & Nick & Nick & Alice,7.0,"[""comedy"", ""science fiction"", ""action"", ""crime""]"
patient1,588,Silent Hill,8.0,"[""horror"", ""mystery""]"
TKPNPodcast,868986,The Dogs,2.0,"[""horror"", ""thriller"", ""mystery""]"
miposuki,996831,Until Dawn,6.0,"[""horror"", ""mystery""]"
Filipe Manuel Neto,348,Alien,9.0,"[""horror"", ""science fiction""]"
Hoaxr,1096228,Redux Redux,8.0,"[""thriller"", ""science fiction"", ""mystery""]"
CinemaSerf,621,Grease,7.0,"[""romance"", ""comedy""]"
The Movie Mob,70,Million Dollar Baby,3.0,"[""drama""]"
moovies,181808,Star Wars: The Last Jedi,7.0,"[""adventure"", ""action"", ""science fiction""]"
Hubertosaurus,872517,Treasure Island: The Adventure Begins,10.0,"[""adventure"", ""family""]"
Dan_Tebasco,10138,Iron Man 2,3.0,"[""adventure"", ""action"", ""science fiction""]"
csb1985,696075,The Accountant²,8.0,"[""crime"", ""thriller"", ""mystery""]"
Copeland1994,792648,HIM,7.0,"[""horror"", ""mystery""]"
syn_user_01208,778976,Absolute Dominion,7.0,"[""action"", ""science fiction""]"
kendsley2003@yahoo.com,135397,Jurassic World,9.0,"[""action"", ""adventure"", ""science fiction"", ""thriller""]"
Per Gunnar Jonsson,168259,Furious 7,9.0,"[""action"", ""crime"", ""thriller""]"
Copeland1994,798804,The Threesome,8.0,"[""comedy"", ""romance"", ""drama""]"
Streaming Banter,994890,Springsteen: Deliver Me from Nowhere,6.0,"[""music"", ""drama""]"
JPV852,436270,Black Adam,6.0,"[""action"", ""adventure"", ""science fiction""]"
John Chard,196,Back to the Future Part III,7.0,"[""adventure"", ""comedy"", ""science fiction""]"
TKPNPodcast,385396,TRON: Ares,7.0,"[""science fiction"", ""adventure"", ""action""]"
syn_user_00397,1360631,A House of Dynamite,4.0,"[""thriller""]"
RxB1,1014981,Tyler Perry's Finding Joy,4.0,"[""drama""]"
nimationUnagiLOVE,822622,I Wish You All the Best,7.0,"[""drama"", ""romance""]"
Dean,558449,Gladiator II,1.0,"[""action"", ""adventure"", ""drama""]"
CinemaSerf,389,12 Angry Men,8.0,"[""drama""]"
orangeden,1212749,How to Lose a Popularity Contest,6.0,"[""romance"", ""comedy""]"
Enes_,1121553,Twisted,2.0,"[""horror"", ""thriller""]"
Andres Gomez,82702,How to Train Your Dragon 2,8.0,"[""fantasy"", ""action"", ""adventure"", ""animation"", ""family""]"
Andre Gonzales,12155,Alice in Wonderland,6.0,"[""family"", ""fantasy"", ""adventure""]"
Ian Beale,600,Full Metal Jacket,6.0,"[""drama"", ""war""]"
Andres Gomez,100402,Captain America: The Winter Soldier,7.0,"[""action"", ""adventure"", ""science fiction""]"
syn_user_00107,1360341,Fwends,5.0,"[""comedy"", ""drama""]"
Ralph und Angi,983466,Jingle Bell Heist,7.0,"[""romance"", ""crime"", ""comedy"", ""holiday""]"
AliHawke,1068035,Wasteman,9.0,"[""thriller"", ""crime"", ""drama""]"
Sejian,799882,The Bluff,4.0,"[""action"", ""thriller""]"
